iso3_exp,exporter,GEO,nGDP,rank,share,sector,NACEr1,CO2_intensity,destination,X,X_CBAM
NAM,Namibia,Africa,10722.018,80,.00034874032,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,120586.1911142193,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Mining and quarrying,C,1.4879924,EU27,242741.3868434123,0
NAM,Namibia,Africa,10722.018,80,.00034874032,Mining and quarrying,C,1.4879924,RoW,1635580.765294276,.0020000000949949
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Food , beverages and tobacco",15t16,.35987267,EU27,1234123.711425104,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Food , beverages and tobacco",15t16,.35987267,RoW,16693226.16424739,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Textiles and textile,17t18,.34086084,EU27,93919.04458754696,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Textiles and textile,17t18,.34086084,RoW,644539.7388633955,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Leather, leather and footwear",19,.19375706,EU27,99012.61283692997,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Leather, leather and footwear",19,.19375706,RoW,99298.09036856308,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Wood and of wood and cork,20,.46805823,EU27,39489.51732529781,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Wood and of wood and cork,20,.46805823,RoW,1186304.866260647,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,4880.112125046086,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,945912.4046055806,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,44.07400023657829,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,58573.78658127692,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Chemicals and chemical,24,1.4067867,EU27,172944.0091880097,105.0809990167618
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Chemicals and chemical,24,1.4067867,RoW,1287257.550594624,5209.472018280998
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Rubber and plastics,25,.2790187,EU27,31721.30312050681,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Rubber and plastics,25,.2790187,RoW,329692.2566504769,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Other non-metallic mineral,26,4.8430367,EU27,17479.32290179923,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Other non-metallic mineral,26,4.8430367,RoW,96419.44959669292,11831.21492195129
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Basic metals and fabricated metal,27t28,1.9624588,EU27,69545.66030052979,60652.50128209079
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Basic metals and fabricated metal,27t28,1.9624588,RoW,1411825.304973935,866871.7800281065
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Machinery, nec",29,.19455881,EU27,81438.82302993163,174.556998787215
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Machinery, nec",29,.19455881,RoW,1057994.899566317,13469.69283626322
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Electrical and optical equipment,30t33,.20186955,EU27,200471.5957140153,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Electrical and optical equipment,30t33,.20186955,RoW,1217933.273261959,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Transport equipment,34t35,.29114175,EU27,74529.867148716,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Transport equipment,34t35,.29114175,RoW,612041.2997074201,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Manufacturing nec; recycling,36t37,.26614583,EU27,39696.33925502514,561.9200019836426
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Manufacturing nec; recycling,36t37,.26614583,RoW,776364.0380314166,47810.02860188484
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,611106.9313573053,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,4620189.493800947,0
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Mining and quarrying,C,1.4879924,EU27,2279.997974931146,485.4419841766357
NZL,New Zealand,Oceania,188897.5,36,.0022334666,Mining and quarrying,C,1.4879924,RoW,702340.2026699745,6202.52694257698
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Food , beverages and tobacco",15t16,.35987267,EU27,134146.866187185,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Food , beverages and tobacco",15t16,.35987267,RoW,1234126.783561295,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Textiles and textile,17t18,.34086084,EU27,11123.95997320744,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Textiles and textile,17t18,.34086084,RoW,1403889.185537971,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Leather, leather and footwear",19,.19375706,EU27,7448.369896462653,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Leather, leather and footwear",19,.19375706,RoW,38254.93121982703,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Wood and of wood and cork,20,.46805823,EU27,414.5379936964018,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Wood and of wood and cork,20,.46805823,RoW,6991.539967855089,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,194.707995322533,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,5396.378930816427,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,.0669999998062849,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,7459.736978863832,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Chemicals and chemical,24,1.4067867,EU27,877.7699946685461,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Chemicals and chemical,24,1.4067867,RoW,40656.16603107005,886.1519972134847
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Rubber and plastics,25,.2790187,EU27,358.3460012041032,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Rubber and plastics,25,.2790187,RoW,6922.100964879966,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Other non-metallic mineral,26,4.8430367,EU27,103.4350001011044,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Other non-metallic mineral,26,4.8430367,RoW,14472.01500983024,1887.87202597782
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Basic metals and fabricated metal,27t28,1.9624588,EU27,364.5589932737639,80.83499993011355
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Basic metals and fabricated metal,27t28,1.9624588,RoW,429893.2240437723,5063.010991643067
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Machinery, nec",29,.19455881,EU27,579.7850111725274,.2910000085830688
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Machinery, nec",29,.19455881,RoW,15044.37987380358,26.94100061804056
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Electrical and optical equipment,30t33,.20186955,EU27,612.0160043075448,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Electrical and optical equipment,30t33,.20186955,RoW,695575.9133994322,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Transport equipment,34t35,.29114175,EU27,377.7899975562468,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Transport equipment,34t35,.29114175,RoW,7594.205085933674,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Manufacturing nec; recycling,36t37,.26614583,EU27,1353.136980298907,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Manufacturing nec; recycling,36t37,.26614583,RoW,69486.06504989718,4084.880981445313
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,117941.9775907821,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,627392.4573534463,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Mining and quarrying,C,1.4879924,EU27,40855.09172034264,0
NIC,Nicaragua,Americas,13286.093,83,.0003185698,Mining and quarrying,C,1.4879924,RoW,2785.806974210311,.0020000000949949
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Food , beverages and tobacco",15t16,.35987267,EU27,165505.2259149024,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Food , beverages and tobacco",15t16,.35987267,RoW,212658.8398995029,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Textiles and textile,17t18,.34086084,EU27,4430.501009330037,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Textiles and textile,17t18,.34086084,RoW,29761.4576961078,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Leather, leather and footwear",19,.19375706,EU27,143241.0285412217,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Leather, leather and footwear",19,.19375706,RoW,56647.50145758002,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Wood and of wood and cork,20,.46805823,EU27,186.1929985792376,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Wood and of wood and cork,20,.46805823,RoW,23726.12483820831,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,145.0829970923951,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,11025.56097574322,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,143014.9018576145,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,1299170.813966109,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Chemicals and chemical,24,1.4067867,EU27,90969.66283794073,2952.847042918205
NGA,Nigeria,Africa,404647.88,33,.0024686803,Chemicals and chemical,24,1.4067867,RoW,146686.5529018338,40971.4976076053
NGA,Nigeria,Africa,404647.88,33,.0024686803,Rubber and plastics,25,.2790187,EU27,196.9069979605265,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Rubber and plastics,25,.2790187,RoW,15201.13394423341,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Other non-metallic mineral,26,4.8430367,EU27,40.05900006706361,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Other non-metallic mineral,26,4.8430367,RoW,26903.51193364849,19390.7438423594
NGA,Nigeria,Africa,404647.88,33,.0024686803,Basic metals and fabricated metal,27t28,1.9624588,EU27,10251.42911663,623.7180009959266
NGA,Nigeria,Africa,404647.88,33,.0024686803,Basic metals and fabricated metal,27t28,1.9624588,RoW,940509.8183668384,167323.1603774407
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Machinery, nec",29,.19455881,EU27,6789.069027100923,13.89599975571036
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Machinery, nec",29,.19455881,RoW,49761.51968486211,33.99000008171424
NGA,Nigeria,Africa,404647.88,33,.0024686803,Electrical and optical equipment,30t33,.20186955,EU27,20084.10162850143,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Electrical and optical equipment,30t33,.20186955,RoW,52708.58400696074,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Transport equipment,34t35,.29114175,EU27,6057.583005752414,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Transport equipment,34t35,.29114175,RoW,35408.25284905813,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Manufacturing nec; recycling,36t37,.26614583,EU27,91870.57591361098,116.0719985961914
NGA,Nigeria,Africa,404647.88,33,.0024686803,Manufacturing nec; recycling,36t37,.26614583,RoW,304041.2665794953,146396.7359194756
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,679403.6568095115,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,927883.11456936,0
NGA,Nigeria,Africa,404647.88,33,.0024686803,Mining and quarrying,C,1.4879924,EU27,9309647.124797501,4.762999936938286
NGA,Nigeria,Africa,404647.88,33,.0024686803,Mining and quarrying,C,1.4879924,RoW,23343305.97326002,52.46300007402897
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Food , beverages and tobacco",15t16,.35987267,EU27,140934.1976241625,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Food , beverages and tobacco",15t16,.35987267,RoW,223427.2285261624,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Textiles and textile,17t18,.34086084,EU27,582410.1634065032,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Textiles and textile,17t18,.34086084,RoW,126131.4498480585,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Leather, leather and footwear",19,.19375706,EU27,62921.62511583325,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Leather, leather and footwear",19,.19375706,RoW,9712.583985674661,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Wood and of wood and cork,20,.46805823,EU27,4049.584010845516,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Wood and of wood and cork,20,.46805823,RoW,3890.631992443232,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,6262.540024393355,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,11822.89798872208,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,8487.054160543717,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,38654.87205970287,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Chemicals and chemical,24,1.4067867,EU27,1042363.22630791,1379.974015312153
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Chemicals and chemical,24,1.4067867,RoW,105396.0223913069,1952.235993970186
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Rubber and plastics,25,.2790187,EU27,36759.75285483676,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Rubber and plastics,25,.2790187,RoW,44822.92743252555,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Other non-metallic mineral,26,4.8430367,EU27,10082.81276948669,73.92299902811646
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Other non-metallic mineral,26,4.8430367,RoW,39976.0009096018,12980.84844161943
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Basic metals and fabricated metal,27t28,1.9624588,EU27,296647.2207405276,279341.3577261985
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Basic metals and fabricated metal,27t28,1.9624588,RoW,236232.6187259411,233448.2036739299
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Machinery, nec",29,.19455881,EU27,600042.7770429035,18732.43581423163
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Machinery, nec",29,.19455881,RoW,39416.00931394496,5321.178036051337
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Electrical and optical equipment,30t33,.20186955,EU27,530496.0528683662,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Electrical and optical equipment,30t33,.20186955,RoW,68922.94146480062,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Transport equipment,34t35,.29114175,EU27,460534.5321226171,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Transport equipment,34t35,.29114175,RoW,27655.69701334322,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Manufacturing nec; recycling,36t37,.26614583,EU27,176514.6780616207,12577.36094067991
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Manufacturing nec; recycling,36t37,.26614583,RoW,53715.64344173227,6435.625905930996
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Agriculture, hunting, forestry and fishing",AtB,.37349537,EU27,153380.7910605276,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,"Agriculture, hunting, forestry and fishing",AtB,.37349537,RoW,123038.0071706082,0
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Mining and quarrying,C,1.4879924,EU27,128451.2535272533,5.333999872207642
MKD,Northern Macedonia,Europe,10672.464,79,.00034990523,Mining and quarrying,C,1.4879924,RoW,13749.79292651324,5.8370001912117
OMN,Oman,Asia,75128.859,41,.0018600167,"Food , beverages and tobacco",15t16,.35987267,EU27,8043.050010719337,0
OMN,Oman,Asia,75128.859,41,.0018600167,"Food , beverages and tobacco",15t16,.35987267,RoW,1072387.183339619,0
OMN,Oman,Asia,75128.859,41,.0018600167,Textiles and textile,17t18,.34086084,EU27,114.8779992451891,0
OMN,Oman,Asia,75128.859,41,.0018600167,Textiles and textile,17t18,.34086084,RoW,38996.10773414478,0
OMN,Oman,Asia,75128.859,41,.0018600167,"Leather, leather and footwear",19,.19375706,EU27,85.95100131351501,0
OMN,Oman,Asia,75128.859,41,.0018600167,"Leather, leather and footwear",19,.19375706,RoW,7742.421069227043,0
OMN,Oman,Asia,75128.859,41,.0018600167,Wood and of wood and cork,20,.46805823,EU27,638.0800125026144,0
OMN,Oman,Asia,75128.859,41,.0018600167,Wood and of wood and cork,20,.46805823,RoW,19586.36380031239,0
OMN,Oman,Asia,75128.859,41,.0018600167,"Pulp, paper, paper , printing and publishing",21t22,.45346645,EU27,118.273000975023,0
OMN,Oman,Asia,75128.859,41,.0018600167,"Pulp, paper, paper , printing and publishing",21t22,.45346645,RoW,51685.41650610371,0
OMN,Oman,Asia,75128.859,41,.0018600167,"Coke, refined petroleum and nuclear fuel",23,2.87748,EU27,208671.9582747966,0
OMN,Oman,Asia,75128.859,41,.0018600167,"Coke, refined petroleum and nuclear fuel",23,2.87748,RoW,4339351.16886434,0
OMN,Oman,Asia,75128.859,41,.0018600167,Chemicals and chemical,24,1.4067867,EU27,103187.2649359955,12.74599981307983
OMN,Oman,Asia,75128.859,41,.0018600167,Chemicals and chemical,24,1.4067867,RoW,2383171.748857535,587122.4451010837
OMN,Oman,Asia,75128.859,41,.0018600167,Rubber and plastics,25,.2790187,EU27,19409.11996356235,0
OMN,Oman,Asia,75128.859,41,.0018600167,Rubber and plastics,25,.2790187,RoW,371447.679281594,0
OMN,Oman,Asia,75128.859,41,.0018600167,Other non-metallic mineral,26,4.8430367,EU27,2837.044051459059,0
OMN,Oman,Asia,75128.859,41,.0018600167,Other non-metallic mineral,26,4.8430367,RoW,430555.0598967521,71880.01051932573
OMN,Oman,Asia,75128.859,41,.0018600167,Basic metals and fabricated metal,27t28,1.9624588,EU27,77709.75647314242,76344.10948742076
OMN,Oman,Asia,75128.859,41,.0018600167,Basic metals and fabricated metal,27t28,1.9624588,RoW,1901418.336727128,1835558.191385433
OMN,Oman,Asia,75128.859,41,.0018600167,"Machinery, nec",29,.19455881,EU27,16610.46422050428,.4940000027418137
OMN,Oman,Asia,75128.859,41,.0018600167,"Machinery, nec",29,.19455881,RoW,147211.2567491422,558.5619946883526
OMN,Oman,Asia,75128.859,41,.0018600167,Electrical and optical equipment,30t33,.20186955,EU27,6139.764976965263,0
OMN,Oman,Asia,75128.859,41,.0018600167,Electrical and optical equipment,30t33,.20186955,RoW,369901.6698763558,0
OMN,Oman,Asia,75128.859,41,.0018600167,Transport equipment,34t35,.29114175,EU27,28806.41551471245,0
